job_id,actual_start,completion_ts,machine_id,part_family,operator_shift,rework_flag,processing_minutes
J527939,2023-09-10 19:40:00,2023-09-10 20:32:12.000000000,M05,plate,C,False,52.2
J527940,2023-09-10 20:20:00,2023-09-10 21:15:00.000000000,M04,housing,C,False,55.0
J527941,2023-09-10 20:40:00,2023-09-10 21:36:42.000000000,M12,flange,C,False,56.7
J527942,2023-09-10 21:00:00,2023-09-10 22:02:18.000000000,M05,shaft,C,False,62.3
J527943,2023-09-10 21:25:00,2023-09-10 22:20:06.000000000,M08,shaft,C,False,55.1
J527944,2023-09-10 21:53:00,2023-09-10 22:54:48.000000000,M04,housing,C,False,61.8
J527945,2023-09-10 22:28:00,2023-09-10 23:24:36.000000000,M12,flange,C,False,56.6
J527946,2023-09-10 22:33:00,2023-09-10 23:28:24.000000000,M11,plate,C,False,55.4
J527947,2023-09-10 22:59:00,2023-09-10 23:59:42.000000000,M04,flange,C,False,60.7
J527948,2023-09-10 23:09:00,2023-09-11 00:02:00.000000000,M05,plate,C,False,53.0
J527949,2023-09-11 00:21:00,2023-09-11 01:21:06.000000000,M10,flange,A,False,60.1
J527950,2023-09-11 00:22:00,2023-09-11 01:20:48.000000000,M03,plate,A,False,58.8
J527951,2023-09-11 00:45:00,2023-09-11 01:38:36.000000000,M09,shaft,A,False,53.6
J527952,2023-09-11 00:45:00,2023-09-11 01:43:06.000000000,M01,housing,A,False,58.1
J527953,2023-09-11 03:04:00,2023-09-11 03:57:48.000000000,M07,gear,A,False,53.8
J527954,2023-09-11 03:49:00,2023-09-11 04:40:30.000000000,M11,flange,A,False,51.5
J527955,2023-09-11 04:05:00,2023-09-11 04:58:06.000000000,M08,plate,A,False,53.1
J527956,2023-09-11 04:12:00,2023-09-11 05:08:48.000000000,M08,plate,A,False,56.8
J527957,2023-09-11 04:45:00,2023-09-11 05:43:30.000000000,M11,plate,A,False,58.5
J527958,2023-09-11 05:58:00,2023-09-11 06:52:00.000000000,M09,flange,A,False,54.0
J527959,2023-09-11 07:34:00,2023-09-11 08:33:36.000000000,M06,housing,A,False,59.6
J527960,2023-09-11 07:35:00,2023-09-11 08:31:42.000000000,M05,flange,A,False,56.7
J527961,2023-09-11 07:58:00,2023-09-11 08:51:36.000000000,M05,shaft,A,False,53.6
J527962,2023-09-11 08:54:00,2023-09-11 09:49:06.000000000,M06,housing,B,False,55.1
J527963,2023-09-11 10:18:00,2023-09-11 11:12:36.000000000,M01,plate,B,False,54.6
J527964,2023-09-11 11:07:00,2023-09-11 12:03:30.000000000,M07,housing,B,False,56.5
J527965,2023-09-11 11:13:00,2023-09-11 12:09:48.000000000,M03,bracket,B,False,56.8
J527966,2023-09-11 11:26:00,2023-09-11 12:18:48.000000000,M11,flange,B,False,52.8
J527967,2023-09-11 11:35:00,2023-09-11 12:35:36.000000000,M09,plate,B,False,60.6
J527968,2023-09-11 11:58:00,2023-09-11 12:55:30.000000000,M08,flange,B,False,57.5
J527969,2023-09-11 12:31:00,2023-09-11 13:31:30.000000000,M09,bracket,B,False,60.5
J527970,2023-09-11 12:45:00,2023-09-11 13:39:42.000000000,M07,plate,B,False,54.7
J527971,2023-09-11 13:12:00,2023-09-11 14:08:12.000000000,M10,bracket,B,False,56.2
J527972,2023-09-11 13:15:00,2023-09-11 14:13:12.000000000,M11,bracket,B,False,58.2
J527973,2023-09-11 13:16:00,2023-09-11 14:12:00.000000000,M01,housing,B,False,56.0
J527974,2023-09-11 14:02:00,2023-09-11 14:58:30.000000000,M08,plate,B,False,56.5
J527975,2023-09-11 14:28:00,2023-09-11 15:22:54.000000000,M03,gear,B,False,54.9
J527976,2023-09-11 15:55:00,2023-09-11 16:51:06.000000000,M10,housing,B,False,56.1
J527977,2023-09-11 16:39:00,2023-09-11 17:38:00.000000000,M12,gear,C,False,59.0
J527978,2023-09-11 16:40:00,2023-09-11 17:37:30.000000000,M09,bracket,C,False,57.5
J527979,2023-09-11 17:49:00,2023-09-11 18:45:06.000000000,M05,gear,C,False,56.1
J527980,2023-09-11 17:57:00,2023-09-11 18:54:18.000000000,M10,plate,C,False,57.3
J527981,2023-09-11 18:10:00,2023-09-11 19:08:06.000000000,M11,gear,C,False,58.1
J527982,2023-09-11 18:49:00,2023-09-11 19:47:48.000000000,M06,gear,C,False,58.8
J527983,2023-09-11 19:12:00,2023-09-11 20:07:00.000000000,M12,housing,C,False,55.0
J527984,2023-09-11 20:00:00,2023-09-11 20:56:54.000000000,M04,plate,C,False,56.9
J527985,2023-09-11 21:13:00,2023-09-11 22:12:54.000000000,M05,plate,C,False,59.9
J527986,2023-09-11 21:54:00,2023-09-11 22:52:18.000000000,M06,gear,C,False,58.3
J527987,2023-09-11 22:07:00,2023-09-11 23:04:30.000000000,M08,gear,C,False,57.5
J527988,2023-09-11 22:10:00,2023-09-11 23:08:30.000000000,M09,housing,C,False,58.5
J527989,2023-09-11 22:13:00,2023-09-11 23:10:00.000000000,M08,housing,C,False,57.0
J527990,2023-09-11 23:18:00,2023-09-12 00:16:00.000000000,M12,plate,C,False,58.0
J527991,2023-09-11 23:23:00,2023-09-12 00:20:24.000000000,M03,shaft,C,False,57.4
J527992,2023-09-12 00:42:00,2023-09-12 01:37:48.000000000,M07,housing,A,False,55.8
J527993,2023-09-12 01:38:00,2023-09-12 02:33:36.000000000,M09,flange,A,False,55.6
J527994,2023-09-12 02:13:00,2023-09-12 03:06:48.000000000,M08,plate,A,False,53.8
J527995,2023-09-12 03:42:00,2023-09-12 04:38:06.000000000,M10,bracket,A,False,56.1
J527996,2023-09-12 04:08:00,2023-09-12 05:03:18.000000000,M08,housing,A,False,55.3
J527997,2023-09-12 04:37:00,2023-09-12 05:31:18.000000000,M10,shaft,A,False,54.3
J527998,2023-09-12 04:56:00,2023-09-12 05:53:42.000000000,M08,plate,A,False,57.7
J527999,2023-09-12 05:11:00,2023-09-12 06:07:30.000000000,M11,housing,A,False,56.5
J528000,2023-09-12 06:23:00,2023-09-12 07:16:42.000000000,M08,gear,A,False,53.7
J528001,2023-09-12 06:33:00,2023-09-12 07:23:36.000000000,M05,housing,A,False,50.6
J528002,2023-09-12 07:00:00,2023-09-12 07:54:36.000000000,M01,plate,A,False,54.6
J528003,2023-09-12 07:02:00,2023-09-12 08:02:36.000000000,M02,shaft,A,False,60.6
J528004,2023-09-12 07:16:00,2023-09-12 08:08:54.000000000,M03,bracket,A,False,52.9
J528005,2023-09-12 07:16:00,2023-09-12 08:10:36.000000000,M12,shaft,A,False,54.6
J528006,2023-09-12 07:17:00,2023-09-12 08:13:06.000000000,M01,housing,A,False,56.1
J528007,2023-09-12 07:43:00,2023-09-12 08:35:42.000000000,M12,plate,A,False,52.7
J528008,2023-09-12 08:17:00,2023-09-12 09:12:42.000000000,M06,housing,B,False,55.7
J528009,2023-09-12 08:37:00,2023-09-12 09:33:18.000000000,M11,bracket,B,False,56.3
J528010,2023-09-12 08:57:00,2023-09-12 09:52:30.000000000,M07,bracket,B,False,55.5
J528011,2023-09-12 09:02:00,2023-09-12 09:56:12.000000000,M10,bracket,B,False,54.2
J528012,2023-09-12 10:26:00,2023-09-12 11:20:30.000000000,M07,shaft,B,False,54.5
J528013,2023-09-12 11:00:00,2023-09-12 11:55:00.000000000,M08,plate,B,False,55.0
J528014,2023-09-12 11:06:00,2023-09-12 12:07:36.000000000,M01,shaft,B,True,61.6
J528015,2023-09-12 12:05:00,2023-09-12 13:00:42.000000000,M12,flange,B,False,55.7
J528016,2023-09-12 13:05:00,2023-09-12 14:00:30.000000000,M12,housing,B,False,55.5
J528017,2023-09-12 13:17:00,2023-09-12 14:13:12.000000000,M12,gear,B,False,56.2
J528018,2023-09-12 14:05:00,2023-09-12 14:59:12.000000000,M12,plate,B,False,54.2
J528019,2023-09-12 14:32:00,2023-09-12 15:28:24.000000000,M11,flange,B,False,56.4
J528020,2023-09-12 14:39:00,2023-09-12 15:34:42.000000000,M05,housing,B,False,55.7
J528021,2023-09-12 14:50:00,2023-09-12 15:44:06.000000000,M12,plate,B,False,54.1
J528022,2023-09-12 15:20:00,2023-09-12 16:17:36.000000000,M09,bracket,B,False,57.6
J528023,2023-09-12 15:29:00,2023-09-12 16:20:36.000000000,M07,bracket,B,True,51.6
J528024,2023-09-12 15:50:00,2023-09-12 16:49:54.000000000,M05,shaft,B,True,59.9
J528025,2023-09-12 16:11:00,2023-09-12 17:08:30.000000000,M04,housing,C,False,57.5
J528026,2023-09-12 16:15:00,2023-09-12 17:08:36.000000000,M05,bracket,C,False,53.6
J528027,2023-09-12 16:20:00,2023-09-12 17:15:06.000000000,M10,flange,C,False,55.1
J528028,2023-09-12 16:27:00,2023-09-12 17:21:48.000000000,M08,plate,C,False,54.8
J528029,2023-09-12 16:56:00,2023-09-12 17:49:12.000000000,M05,bracket,C,False,53.2
J528030,2023-09-12 18:09:00,2023-09-12 19:07:36.000000000,M02,housing,C,False,58.6
J528031,2023-09-12 18:16:00,2023-09-12 19:10:06.000000000,M12,plate,C,False,54.1
J528032,2023-09-12 18:50:00,2023-09-12 19:44:48.000000000,M01,plate,C,False,54.8
J528033,2023-09-12 19:26:00,2023-09-12 20:19:42.000000000,M01,shaft,C,False,53.7
J528034,2023-09-12 21:24:00,2023-09-12 22:21:18.000000000,M05,flange,C,False,57.3
J528035,2023-09-12 21:43:00,2023-09-12 22:42:00.000000000,M04,shaft,C,False,59.0
J528036,2023-09-12 23:30:00,2023-09-13 00:24:18.000000000,M11,housing,C,False,54.3
J528037,2023-09-13 00:12:00,2023-09-13 01:08:12.000000000,M10,bracket,A,False,56.2
J528038,2023-09-13 01:43:00,2023-09-13 02:37:30.000000000,M03,shaft,A,False,54.5
J528039,2023-09-13 02:50:00,2023-09-13 03:41:54.000000000,M08,flange,A,False,51.9
J528040,2023-09-13 02:53:00,2023-09-13 03:45:48.000000000,M05,gear,A,False,52.8
J528041,2023-09-13 02:54:00,2023-09-13 03:48:54.000000000,M09,flange,A,False,54.9
J528042,2023-09-13 04:39:00,2023-09-13 05:31:42.000000000,M03,flange,A,False,52.7
J528043,2023-09-13 05:04:00,2023-09-13 05:57:48.000000000,M11,gear,A,False,53.8
J528044,2023-09-13 05:40:00,2023-09-13 06:34:42.000000000,M05,gear,A,False,54.7
J528045,2023-09-13 08:00:00,2023-09-13 08:55:24.000000000,M09,shaft,B,False,55.4
J528046,2023-09-13 08:39:00,2023-09-13 09:34:12.000000000,M11,shaft,B,False,55.2
J528047,2023-09-13 08:57:00,2023-09-13 09:52:12.000000000,M11,shaft,B,False,55.2
J528048,2023-09-13 10:05:00,2023-09-13 11:02:36.000000000,M04,gear,B,False,57.6
J528049,2023-09-13 10:40:00,2023-09-13 11:32:00.000000000,M06,bracket,B,True,52.0
J528050,2023-09-13 11:08:00,2023-09-13 12:02:12.000000000,M12,gear,B,False,54.2
J528051,2023-09-13 11:29:00,2023-09-13 12:23:42.000000000,M06,plate,B,False,54.7
J528052,2023-09-13 12:12:00,2023-09-13 13:04:36.000000000,M08,plate,B,False,52.6
J528053,2023-09-13 12:30:00,2023-09-13 13:26:48.000000000,M01,flange,B,False,56.8
J528054,2023-09-13 13:24:00,2023-09-13 14:18:12.000000000,M12,shaft,B,False,54.2
J528055,2023-09-13 14:07:00,2023-09-13 15:01:12.000000000,M05,housing,B,True,54.2
J528056,2023-09-13 14:29:00,2023-09-13 15:19:36.000000000,M06,plate,B,False,50.6
J528057,2023-09-13 14:53:00,2023-09-13 15:45:00.000000000,M08,flange,B,False,52.0
J528058,2023-09-13 15:34:00,2023-09-13 16:31:42.000000000,M10,shaft,B,False,57.7
J528059,2023-09-13 15:58:00,2023-09-13 16:51:00.000000000,M05,shaft,B,False,53.0
J528060,2023-09-13 16:34:00,2023-09-13 17:26:36.000000000,M10,plate,C,False,52.6
J528061,2023-09-13 16:41:00,2023-09-13 17:40:12.000000000,M05,housing,C,False,59.2
J528062,2023-09-13 16:42:00,2023-09-13 17:37:24.000000000,M07,plate,C,False,55.4
J528063,2023-09-13 17:17:00,2023-09-13 18:13:36.000000000,M09,plate,C,False,56.6
J528064,2023-09-13 17:18:00,2023-09-13 18:12:48.000000000,M03,shaft,C,False,54.8
J528065,2023-09-13 17:31:00,2023-09-13 18:23:36.000000000,M01,bracket,C,False,52.6
J528066,2023-09-13 18:03:00,2023-09-13 18:58:36.000000000,M05,housing,C,False,55.6
J528067,2023-09-13 18:14:00,2023-09-13 19:08:42.000000000,M11,bracket,C,False,54.7
J528068,2023-09-13 18:43:00,2023-09-13 19:38:30.000000000,M03,housing,C,False,55.5
J528069,2023-09-13 19:52:00,2023-09-13 20:48:00.000000000,M06,housing,C,False,56.0
J528070,2023-09-13 20:27:00,2023-09-13 21:20:48.000000000,M06,flange,C,False,53.8
J528071,2023-09-13 21:48:00,2023-09-13 22:39:24.000000000,M01,flange,C,False,51.4
J528072,2023-09-14 00:37:00,2023-09-14 01:33:30.000000000,M04,gear,A,False,56.5
J528073,2023-09-14 01:26:00,2023-09-14 02:20:36.000000000,M08,gear,A,False,54.6
J528074,2023-09-14 01:50:00,2023-09-14 02:44:18.000000000,M09,gear,A,False,54.3
J528075,2023-09-14 01:58:00,2023-09-14 02:56:12.000000000,M07,shaft,A,False,58.2
J528076,2023-09-14 02:21:00,2023-09-14 03:16:36.000000000,M12,gear,A,False,55.6
J528077,2023-09-14 02:45:00,2023-09-14 03:38:30.000000000,M03,shaft,A,False,53.5
J528078,2023-09-14 03:16:00,2023-09-14 04:12:54.000000000,M08,plate,A,False,56.9
J528079,2023-09-14 04:02:00,2023-09-14 04:57:24.000000000,M12,gear,A,False,55.4
J528080,2023-09-14 04:19:00,2023-09-14 05:12:42.000000000,M07,gear,A,False,53.7
J528081,2023-09-14 06:02:00,2023-09-14 06:58:54.000000000,M11,flange,A,False,56.9
J528082,2023-09-14 06:10:00,2023-09-14 07:04:12.000000000,M11,flange,A,False,54.2
J528083,2023-09-14 06:41:00,2023-09-14 07:35:30.000000000,M12,plate,A,False,54.5
J528084,2023-09-14 06:59:00,2023-09-14 07:53:00.000000000,M10,plate,A,False,54.0
J528085,2023-09-14 07:43:00,2023-09-14 08:35:42.000000000,M07,flange,A,False,52.7
J528086,2023-09-14 08:31:00,2023-09-14 09:25:42.000000000,M05,plate,B,False,54.7
J528087,2023-09-14 08:35:00,2023-09-14 09:30:24.000000000,M11,flange,B,False,55.4
J528088,2023-09-14 08:56:00,2023-09-14 09:50:42.000000000,M06,bracket,B,False,54.7
J528089,2023-09-14 10:48:00,2023-09-14 11:43:12.000000000,M11,flange,B,False,55.2
J528090,2023-09-14 11:30:00,2023-09-14 12:27:12.000000000,M04,flange,B,False,57.2
J528091,2023-09-14 14:28:00,2023-09-14 15:24:36.000000000,M11,bracket,B,False,56.6
J528092,2023-09-14 14:40:00,2023-09-14 15:36:54.000000000,M10,gear,B,False,56.9
J528093,2023-09-14 14:49:00,2023-09-14 15:41:12.000000000,M07,gear,B,False,52.2
J528094,2023-09-14 14:58:00,2023-09-14 15:56:06.000000000,M10,bracket,B,False,58.1
J528095,2023-09-14 16:34:00,2023-09-14 17:27:12.000000000,M03,gear,C,False,53.2
J528096,2023-09-14 16:42:00,2023-09-14 17:37:00.000000000,M03,gear,C,False,55.0
J528097,2023-09-14 17:00:00,2023-09-14 17:55:24.000000000,M09,flange,C,False,55.4
J528098,2023-09-14 18:43:00,2023-09-14 19:37:48.000000000,M07,housing,C,False,54.8
J528099,2023-09-14 19:32:00,2023-09-14 20:24:42.000000000,M10,plate,C,False,52.7
J528100,2023-09-14 19:43:00,2023-09-14 20:38:12.000000000,M10,plate,C,False,55.2
J528101,2023-09-14 20:01:00,2023-09-14 20:55:18.000000000,M10,shaft,C,False,54.3
J528102,2023-09-14 20:16:00,2023-09-14 21:12:48.000000000,M11,housing,C,False,56.8
J528103,2023-09-14 20:21:00,2023-09-14 21:19:00.000000000,M12,bracket,C,False,58.0
J528104,2023-09-14 22:23:00,2023-09-14 23:18:36.000000000,M10,shaft,C,False,55.6
J528105,2023-09-14 22:36:00,2023-09-14 23:32:00.000000000,M07,housing,C,False,56.0
J528106,2023-09-14 22:43:00,2023-09-14 23:40:30.000000000,M03,bracket,C,False,57.5
J528107,2023-09-14 22:55:00,2023-09-14 23:47:36.000000000,M06,shaft,C,False,52.6
J528108,2023-09-15 00:08:00,2023-09-15 01:04:18.000000000,M12,plate,A,False,56.3
J528109,2023-09-15 00:44:00,2023-09-15 01:43:36.000000000,M05,flange,A,False,59.6
J528110,2023-09-15 01:36:00,2023-09-15 02:32:48.000000000,M01,shaft,A,False,56.8
J528111,2023-09-15 01:39:00,2023-09-15 02:33:48.000000000,M06,gear,A,False,54.8
J528112,2023-09-15 02:14:00,2023-09-15 03:12:24.000000000,M11,shaft,A,False,58.4
J528113,2023-09-15 02:51:00,2023-09-15 03:49:42.000000000,M11,bracket,A,False,58.7
J528114,2023-09-15 04:55:00,2023-09-15 05:54:54.000000000,M12,shaft,A,False,59.9
J528115,2023-09-15 05:36:00,2023-09-15 06:31:30.000000000,M04,plate,A,False,55.5
J528116,2023-09-15 05:46:00,2023-09-15 06:45:00.000000000,M10,flange,A,False,59.0
J528117,2023-09-15 05:57:00,2023-09-15 06:53:06.000000000,M08,shaft,A,False,56.1
J528118,2023-09-15 06:45:00,2023-09-15 07:41:24.000000000,M01,bracket,A,False,56.4
J528119,2023-09-15 07:41:00,2023-09-15 08:40:18.000000000,M08,housing,A,False,59.3
J528120,2023-09-15 08:04:00,2023-09-15 09:01:54.000000000,M02,plate,B,False,57.9
J528121,2023-09-15 08:44:00,2023-09-15 09:38:18.000000000,M08,housing,B,False,54.3
J528122,2023-09-15 08:59:00,2023-09-15 09:59:24.000000000,M05,housing,B,False,60.4
J528123,2023-09-15 09:07:00,2023-09-15 10:04:42.000000000,M02,bracket,B,False,57.7
J528124,2023-09-15 09:26:00,2023-09-15 10:21:30.000000000,M10,bracket,B,False,55.5
J528125,2023-09-15 09:34:00,2023-09-15 10:31:06.000000000,M01,plate,B,False,57.1
J528126,2023-09-15 09:39:00,2023-09-15 10:33:12.000000000,M06,flange,B,False,54.2
J528127,2023-09-15 09:41:00,2023-09-15 10:41:06.000000000,M12,bracket,B,False,60.1
J528128,2023-09-15 10:08:00,2023-09-15 11:03:24.000000000,M02,flange,B,False,55.4
J528129,2023-09-15 11:17:00,2023-09-15 12:13:30.000000000,M01,flange,B,False,56.5
J528130,2023-09-15 12:17:00,2023-09-15 13:12:42.000000000,M04,bracket,B,False,55.7
J528131,2023-09-15 12:28:00,2023-09-15 13:24:18.000000000,M11,bracket,B,False,56.3
J528132,2023-09-15 14:00:00,2023-09-15 14:58:30.000000000,M09,gear,B,False,58.5
J528133,2023-09-15 14:05:00,2023-09-15 15:01:06.000000000,M02,plate,B,False,56.1
J528134,2023-09-15 14:11:00,2023-09-15 15:11:06.000000000,M11,plate,B,False,60.1
J528135,2023-09-15 14:26:00,2023-09-15 15:21:30.000000000,M10,housing,B,False,55.5
J528136,2023-09-15 16:38:00,2023-09-15 17:35:18.000000000,M06,plate,C,False,57.3
J528137,2023-09-15 16:58:00,2023-09-15 17:54:00.000000000,M11,flange,C,False,56.0
J528138,2023-09-15 17:06:00,2023-09-15 18:04:30.000000000,M01,housing,C,False,58.5
J528139,2023-09-15 18:06:00,2023-09-15 19:03:00.000000000,M08,flange,C,False,57.0
J528140,2023-09-15 18:38:00,2023-09-15 19:36:06.000000000,M06,flange,C,False,58.1
J528141,2023-09-15 18:51:00,2023-09-15 19:51:24.000000000,M08,shaft,C,False,60.4
J528142,2023-09-15 20:30:00,2023-09-15 21:27:06.000000000,M07,flange,C,False,57.1
J528143,2023-09-15 20:32:00,2023-09-15 21:31:06.000000000,M08,bracket,C,False,59.1
J528144,2023-09-15 20:34:00,2023-09-15 21:31:54.000000000,M09,plate,C,False,57.9
J528145,2023-09-15 21:56:00,2023-09-15 22:54:18.000000000,M01,housing,C,False,58.3
J528146,2023-09-15 22:09:00,2023-09-15 23:01:24.000000000,M04,housing,C,False,52.4
J528147,2023-09-15 22:25:00,2023-09-15 23:21:24.000000000,M12,bracket,C,False,56.4
J528148,2023-09-15 22:33:00,2023-09-15 23:33:36.000000000,M01,flange,C,False,60.6
J528149,2023-09-15 22:52:00,2023-09-15 23:51:18.000000000,M11,housing,C,False,59.3
J528150,2023-09-15 22:57:00,2023-09-15 23:55:42.000000000,M03,shaft,C,False,58.7
J528151,2023-09-15 23:06:00,2023-09-16 00:04:48.000000000,M09,gear,C,False,58.8
J528152,2023-09-15 23:44:00,2023-09-16 00:38:48.000000000,M06,plate,C,False,54.8
J528153,2023-09-16 00:27:00,2023-09-16 01:23:24.000000000,M03,gear,A,False,56.4
J528154,2023-09-16 00:27:00,2023-09-16 01:27:30.000000000,M01,bracket,A,True,60.5
J528155,2023-09-16 00:45:00,2023-09-16 01:40:18.000000000,M09,bracket,A,False,55.3
J528156,2023-09-16 01:06:00,2023-09-16 02:03:00.000000000,M03,bracket,A,False,57.0
J528157,2023-09-16 01:57:00,2023-09-16 02:54:06.000000000,M04,shaft,A,False,57.1
J528158,2023-09-16 02:22:00,2023-09-16 03:18:48.000000000,M12,gear,A,False,56.8
J528159,2023-09-16 02:37:00,2023-09-16 03:34:42.000000000,M03,gear,A,True,57.7
J528160,2023-09-16 04:30:00,2023-09-16 05:31:12.000000000,M07,housing,A,False,61.2
J528161,2023-09-16 05:21:00,2023-09-16 06:17:30.000000000,M01,housing,A,False,56.5
J528162,2023-09-16 06:48:00,2023-09-16 07:42:36.000000000,M09,bracket,A,False,54.6
J528163,2023-09-16 07:19:00,2023-09-16 08:15:18.000000000,M05,flange,A,False,56.3
J528164,2023-09-16 08:41:00,2023-09-16 09:40:12.000000000,M07,plate,B,False,59.2
J528165,2023-09-16 08:45:00,2023-09-16 09:39:48.000000000,M01,gear,B,False,54.8
J528166,2023-09-16 09:22:00,2023-09-16 10:16:30.000000000,M08,gear,B,False,54.5
J528167,2023-09-16 09:34:00,2023-09-16 10:29:36.000000000,M04,plate,B,False,55.6
J528168,2023-09-16 09:46:00,2023-09-16 10:45:06.000000000,M10,bracket,B,False,59.1
J528169,2023-09-16 09:54:00,2023-09-16 10:51:42.000000000,M12,plate,B,False,57.7
J528170,2023-09-16 10:23:00,2023-09-16 11:22:36.000000000,M07,flange,B,False,59.6
J528171,2023-09-16 10:28:00,2023-09-16 11:25:18.000000000,M05,gear,B,False,57.3
J528172,2023-09-16 11:27:00,2023-09-16 12:23:48.000000000,M09,bracket,B,False,56.8
J528173,2023-09-16 11:35:00,2023-09-16 12:31:36.000000000,M09,bracket,B,False,56.6
J528174,2023-09-16 11:42:00,2023-09-16 12:40:00.000000000,M09,bracket,B,False,58.0
J528175,2023-09-16 11:55:00,2023-09-16 12:50:24.000000000,M01,housing,B,False,55.4
J528176,2023-09-16 12:17:00,2023-09-16 13:13:36.000000000,M02,gear,B,False,56.6
J528177,2023-09-16 12:46:00,2023-09-16 13:41:36.000000000,M04,housing,B,False,55.6
J528178,2023-09-16 13:23:00,2023-09-16 14:19:00.000000000,M01,gear,B,False,56.0
J528179,2023-09-16 13:34:00,2023-09-16 14:32:06.000000000,M02,bracket,B,False,58.1
J528180,2023-09-16 13:34:00,2023-09-16 14:33:06.000000000,M09,gear,B,False,59.1
J528181,2023-09-16 13:59:00,2023-09-16 14:57:06.000000000,M03,gear,B,False,58.1
J528182,2023-09-16 14:22:00,2023-09-16 15:15:06.000000000,M11,bracket,B,False,53.1
J528183,2023-09-16 15:29:00,2023-09-16 16:25:18.000000000,M06,housing,B,False,56.3
J528184,2023-09-16 15:32:00,2023-09-16 16:31:00.000000000,M12,flange,B,False,59.0
J528185,2023-09-16 16:05:00,2023-09-16 16:57:24.000000000,M07,plate,C,False,52.4
J528186,2023-09-16 16:37:00,2023-09-16 17:32:00.000000000,M01,gear,C,False,55.0
J528187,2023-09-16 16:46:00,2023-09-16 17:44:54.000000000,M09,bracket,C,False,58.9
J528188,2023-09-16 17:29:00,2023-09-16 18:27:36.000000000,M04,housing,C,False,58.6
J528189,2023-09-16 17:40:00,2023-09-16 18:33:42.000000000,M08,plate,C,False,53.7
J528190,2023-09-16 18:12:00,2023-09-16 19:09:00.000000000,M03,plate,C,False,57.0
J528191,2023-09-16 18:40:00,2023-09-16 19:35:06.000000000,M08,housing,C,False,55.1
J528192,2023-09-16 20:32:00,2023-09-16 21:26:12.000000000,M10,housing,C,False,54.2
J528193,2023-09-16 21:21:00,2023-09-16 22:19:18.000000000,M11,gear,C,False,58.3
J528194,2023-09-16 22:13:00,2023-09-16 23:13:42.000000000,M06,shaft,C,False,60.7
J528195,2023-09-16 23:30:00,2023-09-17 00:25:30.000000000,M03,bracket,C,False,55.5
J528196,2023-09-17 00:42:00,2023-09-17 01:35:42.000000000,M05,plate,A,False,53.7
J528197,2023-09-17 01:53:00,2023-09-17 02:52:18.000000000,M01,gear,A,False,59.3
J528198,2023-09-17 02:10:00,2023-09-17 03:09:36.000000000,M06,gear,A,False,59.6
J528199,2023-09-17 02:28:00,2023-09-17 03:29:12.000000000,M07,gear,A,False,61.2
J528200,2023-09-17 02:33:00,2023-09-17 03:31:12.000000000,M02,housing,A,False,58.2
J528201,2023-09-17 03:08:00,2023-09-17 04:12:42.000000000,M06,plate,A,False,64.7
J528202,2023-09-17 03:53:00,2023-09-17 04:48:12.000000000,M05,shaft,A,False,55.2
